agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score
AG_01132,Task Planner,CodeT5+,Cloud,Research & Summarization,6,7,0.5554,0.56,0.6052,57.32,539.63,395.9,72.5,0.0231,True,0.5604,False,False,0.8448,0.6688,2025-05-13 04:16:16,0.9243,0.57172,23.722821576763486,109.22800000000001
AG_04960,Financial Advisor,Claude-3.5,Hybrid,Decision Making,8,6,0.3,0.4684,0.5047,44.03,1348.02,497.0,94.7,0.0196,True,0.3443,False,True,0.7014,0.8605,2025-05-13 04:16:16,0.8412,0.41193,19.996601941747574,84.101
AG_02645,Content Creator,InstructGPT,Desktop,Text Processing,5,4,0.6445,0.6276,0.6662,31.36,484.33,322.4,65.7,0.0137,True,0.6546,False,False,0.8483,0.8626,2025-05-13 04:16:16,0.8139,0.64594,43.941496598639446,85.822
AG_02544,Email Manager,Mixtral-8x7B,Desktop,Problem Solving,6,6,0.498,0.5433,0.5756,91.04,779.51,394.9,65.8,0.0343,True,0.5362,False,True,0.8405,0.6471,2025-05-13 04:16:16,0.8561,0.53487,15.152124645892352,97.53399999999999
AG_03537,Financial Advisor,Claude-3.5,Hybrid,Code Generation,7,7,0.4264,0.507,0.5561,41.38,933.0,458.1,58.1,0.0184,True,0.5053,False,False,0.7748,0.9471,2025-05-13 04:16:16,0.7861,0.48949,25.23144329896907,105.371
AG_01761,Project Manager,Claude-3.5,Mobile,Communication,5,7,0.5754,0.7006,0.6633,24.05,256.5,416.3,72.4,0.0122,True,0.6372,False,True,0.7136,0.8194,2025-05-13 04:16:16,0.9646,0.6393300000000001,48.43409090909091,114.604
AG_04286,Task Planner,Transformer-XL,Cloud,Text Processing,3,5,0.6986,0.6956,0.6701,37.56,1152.89,198.7,30.2,0.0145,True,0.7728,False,False,0.9071,0.8275,2025-05-13 04:16:16,0.9013,0.68915,44.461290322580645,104.096
AG_04287,Task Planner,Gemini-Pro,Edge,Decision Making,5,7,0.5064,0.6128,0.6492,37.94,2486.84,327.6,50.8,0.0159,True,0.6266,False,True,0.8403,0.7623,2025-05-13 04:16:16,0.8389,0.5811599999999999,34.388165680473364,113.862
AG_02625,HR Recruiter,Transformer-XL,Mobile,Decision Making,9,10,0.3,0.4,0.4498,61.35,661.45,524.9,84.6,0.0257,True,0.4299,False,True,0.9334,0.7493,2025-05-13 04:16:16,0.899,0.37493999999999994,14.04269662921348,130.093
AG_03848,Document Processor,Mixtral-8x7B,Cloud,Text Processing,7,7,0.3375,0.5634,0.5303,31.33,176.0,488.9,75.1,0.0153,True,0.4229,False,False,0.8087,0.6298,2025-05-13 04:16:16,0.921,0.46311,28.411656441717795,99.60300000000001
AG_04397,Customer Service,GPT-4o,Edge,Code Generation,6,8,0.5112,0.5648,0.5951,28.37,1029.98,386.3,81.2,0.0133,True,0.5704,False,True,0.773,0.6206,2025-05-13 04:16:16,0.9689,0.55245,38.63286713286713,119.928
AG_02761,Research Assistant,Mixtral-8x7B,Server,Decision Making,10,9,0.3,0.4,0.3639,32.11,907.01,619.5,103.6,0.0169,True,0.3741,False,False,0.7681,0.6186,2025-05-13 04:16:16,0.826,0.34917,19.506703910614526,116.187
AG_03919,Marketing Assistant,Transformer-XL,Cloud,Learning & Adaptation,8,9,0.3,0.4109,0.4471,89.41,250.56,516.5,88.5,0.035,True,0.3373,False,False,0.8702,0.8609,2025-05-13 04:16:16,0.8734,0.37739999999999996,10.48333333333333,113.611
AG_04377,Project Manager,Transformer-XL,Hybrid,Decision Making,8,10,0.3029,0.4717,0.4544,53.02,625.92,473.9,82.3,0.0224,True,0.4202,False,True,0.846,0.6884,2025-05-13 04:16:16,0.7814,0.39899,17.0508547008547,129.414
AG_01555,HR Recruiter,Gemini-Pro,Mobile,Text Processing,5,3,0.5794,0.6631,0.6339,27.28,614.3,341.1,64.4,0.0125,True,0.656,False,True,0.8847,0.7972,2025-05-13 04:16:16,0.766,0.62086,45.98962962962962,75.92
AG_03839,Financial Advisor,PaLM-2,Desktop,Code Generation,9,9,0.3,0.4,0.3938,47.62,1323.69,508.6,94.9,0.021,True,0.4176,False,False,0.9664,0.6002,2025-05-13 04:16:16,0.8551,0.35814,16.279090909090908,119.232
AG_03864,Project Manager,Mixtral-8x7B,Desktop,Text Processing,3,3,0.6027,0.6535,0.6733,24.42,1067.9,298.5,32.2,0.0111,True,0.6322,False,False,0.8897,0.9257,2025-05-13 04:16:16,0.9153,0.63912,52.819834710743805,74.25399999999999
AG_00175,Document Processor,InstructGPT,Edge,Text Processing,2,4,0.7165,0.8098,0.8123,17.6,1212.81,215.4,34.3,0.008,False,0.8183,False,True,0.8013,0.8078,2025-05-14 04:16:15,0.7523,0.77323,85.91444444444443,117.281
AG_00218,Marketing Assistant,GPT-4o,Desktop,Data Analysis,8,7,0.3885,0.4682,0.5543,43.67,918.73,544.5,79.2,0.02,True,0.434,False,False,0.7911,0.8494,2025-05-14 04:16:15,0.9379,0.46215,22.007142857142856,100.38
AG_00018,Customer Service,Mixtral-8x7B,Desktop,Communication,5,3,0.5384,0.6238,0.6133,25.23,444.72,390.9,71.7,0.0123,True,0.5677,False,False,0.9023,0.6983,2025-05-14 04:16:15,0.7556,0.58649,44.096992481203,69.739
AG_00454,HR Recruiter,Gemini-Pro,Hybrid,Text Processing,7,5,0.441,0.5257,0.5636,26.62,2011.8,469.0,99.9,0.0136,True,0.457,False,True,0.7669,0.9322,2025-05-14 04:16:15,0.8202,0.50319,34.46506849315069,81.99000000000001
AG_00981,Content Creator,Claude-3.5,Mobile,Research & Summarization,5,6,0.5353,0.6544,0.6684,29.46,1613.1,337.4,70.5,0.0132,True,0.6585,False,True,0.7227,0.7108,2025-05-14 04:16:15,0.9723,0.6109600000000001,43.02535211267606,106.095
AG_00784,Sales Assistant,Falcon-180B,Hybrid,Decision Making,9,8,0.3102,0.4,0.4348,62.13,1008.81,544.4,102.3,0.0262,True,0.4399,False,False,0.8247,0.8499,2025-05-14 04:16:15,0.9495,0.37451999999999996,13.76911764705882,110.793
AG_00140,QA Tester,Falcon-180B,Desktop,Text Processing,5,6,0.5773,0.6603,0.6291,15.27,3442.34,347.2,59.1,0.0086,True,0.7,False,False,0.7598,0.777,2025-05-14 04:16:15,0.9434,0.61774,64.34791666666666,109.0
AG_00007,Translation Agent,GPT-4o,Mobile,Planning & Scheduling,3,3,0.7184,0.7944,0.836,19.88,977.11,202.8,50.4,0.0087,False,0.7892,False,True,0.7335,0.8496,2025-05-14 04:16:15,0.925,0.7764799999999998,80.04948453608246,105.244
AG_00272,Customer Service,Falcon-180B,Server,Problem Solving,10,10,0.3,0.4,0.3142,57.72,178.78,624.9,99.7,0.0255,True,0.4417,False,False,0.8708,0.9236,2025-05-14 04:16:15,0.9307,0.33426,12.613584905660378,130.91899999999998
AG_00118,Email Manager,GPT-4o,Edge,Research & Summarization,5,7,0.5232,0.6758,0.6459,38.9,284.73,310.2,67.5,0.0161,True,0.6123,True,True,0.8391,0.9457,2025-05-14 04:16:15,0.7814,0.60579,35.42631578947368,112.86099999999999
AG_00269,Research Assistant,Falcon-180B,Cloud,Creative Writing,5,3,0.5466,0.667,0.6265,53.14,1729.76,361.8,59.2,0.0213,True,0.6579,False,False,0.7782,0.6461,2025-05-14 04:16:15,0.9466,0.60669,27.205829596412553,76.053
AG_02508,Customer Service,InstructGPT,Server,Planning & Scheduling,7,7,0.3587,0.444,0.5926,18.19,2259.08,455.1,65.6,0.0106,True,0.4277,False,True,0.9026,0.7298,2025-05-14 04:16:16,0.8776,0.45446000000000003,39.17758620689656,99.939
AG_02566,Data Analyst,InstructGPT,Desktop,Planning & Scheduling,3,4,0.8132,0.8655,0.7814,38.21,1797.28,243.4,53.3,0.0152,False,0.9077,False,True,0.9446,0.6262,2025-05-14 04:16:16,0.8783,0.8193499999999999,50.57716049382716,123.53899999999999
AG_02628,Marketing Assistant,GPT-4o,Edge,Code Generation,5,6,0.6294,0.6258,0.685,35.56,258.61,348.6,58.7,0.0153,True,0.6952,False,True,0.9664,0.6775,2025-05-14 04:16:16,0.8008,0.645,39.57055214723927,108.664
AG_04921,Email Manager,InstructGPT,Desktop,Communication,6,4,0.4792,0.6306,0.6441,18.98,554.12,365.1,45.5,0.01,True,0.5672,False,False,0.8874,0.8521,2025-05-14 04:16:16,0.9656,0.57409,52.190000000000005,79.70400000000001
AG_01471,Content Creator,PaLM-2,Server,Planning & Scheduling,7,7,0.3826,0.4405,0.5551,37.55,253.38,462.8,61.1,0.0171,True,0.4459,False,False,0.8362,0.808,2025-05-14 04:16:16,0.8077,0.45172,24.956906077348066,101.213
AG_01772,Email Manager,CodeT5+,Edge,Text Processing,4,3,0.7231,0.6739,0.6967,27.09,175.06,278.0,44.9,0.0118,False,0.7725,False,True,0.8706,0.7285,2025-05-14 04:16:16,0.9048,0.70042,54.720312500000006,104.07499999999999
AG_04046,Document Processor,CodeT5+,Cloud,Communication,4,5,0.5992,0.716,0.7198,23.07,691.93,321.5,44.8,0.0109,True,0.7432,False,False,0.7001,0.8212,2025-05-14 04:16:16,0.7563,0.67042,56.337815126050415,102.024
AG_01618,Data Analyst,Mixtral-8x7B,Edge,Research & Summarization,5,3,0.4904,0.5874,0.6021,70.98,663.92,371.2,62.5,0.0274,True,0.5557,False,True,0.9731,0.8681,2025-05-14 04:16:16,0.8226,0.55301,19.472183098591547,68.899
AG_04445,Data Analyst,CodeT5+,Hybrid,Learning & Adaptation,7,6,0.4927,0.5232,0.5434,115.06,1197.37,438.9,67.9,0.0427,True,0.5407,False,False,0.8266,0.8363,2025-05-14 04:16:16,0.9537,0.5170600000000001,11.832036613272312,97.84899999999999
AG_02908,Customer Service,InstructGPT,Desktop,Problem Solving,7,6,0.4016,0.5907,0.5595,81.54,1050.58,456.7,81.7,0.0317,True,0.5386,False,False,0.8255,0.9155,2025-05-14 04:16:16,0.9586,0.5057,15.464831804281348,97.702
AG_04408,Translation Agent,PaLM-2,Server,Planning & Scheduling,3,1,0.7272,0.7215,0.7672,36.48,1250.7,198.3,44.6,0.0141,False,0.7274,False,False,0.9621,0.8128,2025-05-14 04:16:16,0.8821,0.73749,48.84039735099338,80.918
AG_03586,Project Manager,LLaMA-3,Mobile,Text Processing,3,1,0.7754,0.8201,0.7738,22.5,1069.93,239.9,35.6,0.0099,False,0.7935,False,True,0.7672,0.7536,2025-05-14 04:16:16,0.8692,0.78833,72.32385321100917,85.545
AG_03266,Data Analyst,Falcon-180B,Hybrid,Decision Making,10,10,0.3,0.4,0.375,43.23,527.95,569.6,99.0,0.0201,True,0.4118,False,False,0.7971,0.6323,2025-05-14 04:16:16,0.9271,0.3525,16.706161137440755,128.826
AG_01560,Sales Assistant,Claude-3.5,Hybrid,Decision Making,8,9,0.3839,0.4138,0.5116,65.28,1498.11,510.3,87.5,0.0269,True,0.4072,False,True,0.7211,0.8243,2025-05-14 04:16:16,0.9375,0.43118000000000006,15.454480286738352,118.504
AG_03858,HR Recruiter,CodeT5+,Server,Research & Summarization,9,7,0.3,0.4,0.4473,51.33,524.94,544.3,89.4,0.0226,True,0.3466,False,True,0.9325,0.6122,2025-05-14 04:16:16,0.8989,0.37418999999999997,15.85550847457627,94.262
AG_01194,QA Tester,Transformer-XL,Desktop,Creative Writing,3,3,0.7127,0.7294,0.7307,37.12,929.62,247.9,45.4,0.0149,False,0.7618,False,False,0.8965,0.7537,2025-05-14 04:16:16,0.8162,0.72311,45.47861635220126,103.326
AG_00637,Content Creator,Transformer-XL,Mobile,Communication,4,6,0.585,0.654,0.6949,18.26,1011.66,321.9,54.4,0.0093,True,0.6435,False,True,0.8138,0.8019,2025-05-15 04:16:15,0.785,0.6386700000000001,62.00679611650486,105.04499999999999
AG_01008,Content Creator,Falcon-180B,Edge,Problem Solving,6,7,0.4512,0.525,0.6145,73.5,295.13,387.4,80.7,0.0284,True,0.565,False,True,0.7255,0.7802,2025-05-15 04:16:15,0.7647,0.52233,17.766326530612243,109.55
AG_00353,Research Assistant,Transformer-XL,Desktop,Problem Solving,9,10,0.3,0.4,0.3841,108.37,590.03,575.7,83.7,0.0419,True,0.3991,False,False,0.909,0.7091,2025-05-15 04:16:15,0.9445,0.35523,8.28041958041958,127.937
AG_00924,Email Manager,Falcon-180B,Edge,Text Processing,3,4,0.649,0.7536,0.7192,19.88,112.59,218.5,29.5,0.0088,True,0.6987,False,True,0.7508,0.6856,2025-05-15 04:16:15,0.9416,0.70144,71.57551020408162,88.90899999999999
AG_00852,Document Processor,CodeT5+,Mobile,Planning & Scheduling,3,5,0.6485,0.7922,0.7793,22.89,337.45,305.1,38.9,0.0107,True,0.7032,False,True,0.7281,0.8358,2025-05-15 04:16:15,0.7518,0.73085,62.46581196581197,99.224
AG_00703,Financial Advisor,Gemini-Pro,Mobile,Communication,6,4,0.4878,0.5721,0.5898,19.94,1029.06,415.4,50.3,0.0108,True,0.5346,False,True,0.7035,0.6336,2025-05-15 04:16:15,0.8183,0.54369,46.075423728813554,77.422
AG_00540,Research Assistant,LLaMA-3,Hybrid,Learning & Adaptation,7,8,0.4579,0.5917,0.5493,93.78,2046.65,438.0,68.5,0.0356,True,0.6038,False,True,0.9406,0.6385,2025-05-15 04:16:15,0.9679,0.52546,14.356830601092897,122.26599999999999
AG_00604,Social Media Manager,Falcon-180B,Hybrid,Creative Writing,8,9,0.3,0.4824,0.4164,33.44,222.38,492.2,82.1,0.0161,True,0.3991,False,True,0.9662,0.8554,2025-05-15 04:16:15,0.762,0.38963999999999993,22.785964912280697,117.937
AG_00914,Content Creator,InstructGPT,Mobile,Learning & Adaptation,9,10,0.3,0.4,0.4166,62.77,605.7,525.8,74.0,0.0262,True,0.4079,False,True,0.8721,0.8379,2025-05-15 04:16:15,0.8308,0.36497999999999997,13.418382352941174,128.553
AG_03074,Customer Service,CodeT5+,Mobile,Decision Making,5,6,0.5153,0.656,0.6553,51.23,485.51,364.9,54.3,0.0207,True,0.5732,False,True,0.8935,0.8759,2025-05-15 04:16:16,0.9439,0.59951,27.627188940092164,100.124
AG_02181,Financial Advisor,GPT-4o,Mobile,Data Analysis,5,7,0.5905,0.7031,0.6797,50.98,1369.74,358.5,60.9,0.0206,True,0.6957,True,True,0.9432,0.6353,2025-05-15 04:16:16,0.8049,0.6510400000000001,30.140740740740743,118.699
AG_01204,Document Processor,LLaMA-3,Hybrid,Problem Solving,8,9,0.3,0.5006,0.4044,68.17,415.65,473.1,87.5,0.0275,True,0.3757,False,False,0.9665,0.8445,2025-05-15 04:16:16,0.892,0.39149999999999996,13.736842105263156,116.299
AG_01743,Content Creator,Mixtral-8x7B,Edge,Problem Solving,10,10,0.3,0.4,0.4063,41.83,3989.0,575.9,103.0,0.0197,True,0.3181,False,True,0.9766,0.7707,2025-05-15 04:16:16,0.8048,0.36189,17.482608695652175,122.267
AG_04854,Translation Agent,GPT-4o,Cloud,Communication,3,1,0.7261,0.8059,0.7737,12.17,1425.81,255.3,42.6,0.0066,False,0.8426,False,False,0.8509,0.9259,2025-05-15 04:16:16,0.7641,0.76432,100.56842105263158,88.982
AG_02723,Sales Assistant,Claude-3.5,Edge,Communication,4,2,0.7016,0.7204,0.7565,19.56,148.45,244.7,46.6,0.009,False,0.7392,False,True,0.9703,0.707,2025-05-15 04:16:16,0.9003,0.72371,72.37100000000001,91.744
AG_03419,Content Creator,GPT-4o,Hybrid,Planning & Scheduling,3,4,0.7922,0.7716,0.7632,31.68,479.93,246.8,53.0,0.013,False,0.8887,False,False,0.7568,0.7833,2025-05-15 04:16:16,0.904,0.77732,55.52285714285715,122.209
AG_02118,HR Recruiter,LLaMA-3,Edge,Problem Solving,7,6,0.3764,0.6186,0.5217,66.33,182.85,486.5,85.0,0.027,True,0.3827,False,True,0.7657,0.883,2025-05-15 04:16:16,0.9418,0.49265000000000003,17.59464285714286,86.789
AG_03742,Project Manager,CodeT5+,Hybrid,Data Analysis,4,2,0.6533,0.7509,0.7129,78.15,1025.8,280.4,59.9,0.0289,True,0.7094,True,False,0.8176,0.8964,2025-05-15 04:16:16,0.8654,0.70046,23.42675585284281,69.658
AG_04873,Document Processor,Mixtral-8x7B,Mobile,Data Analysis,8,7,0.3,0.5256,0.474,19.44,721.48,493.7,91.9,0.0114,True,0.316,False,True,0.8633,0.7699,2025-05-15 04:16:16,0.7849,0.41988,33.861290322580636,92.12
AG_01147,Project Manager,Mixtral-8x7B,Server,Creative Writing,6,7,0.4635,0.5605,0.5562,52.92,149.81,397.7,68.8,0.0216,True,0.5675,False,True,0.9322,0.6121,2025-05-15 04:16:16,0.8249,0.52041,23.026991150442477,109.725
AG_04488,HR Recruiter,Claude-3.5,Server,Creative Writing,8,7,0.3458,0.4544,0.5169,47.2,430.14,481.2,77.6,0.0205,True,0.4271,False,False,0.7622,0.6734,2025-05-15 04:16:16,0.9375,0.42971000000000004,19.986511627906978,99.89699999999999
AG_02918,Email Manager,CodeT5+,Desktop,Text Processing,2,1,0.8595,0.8034,0.8643,19.43,425.71,143.8,37.5,0.0079,False,0.95,False,False,0.8353,0.6825,2025-05-15 04:16:16,0.9424,0.8441099999999999,94.84382022471907,96.5
AG_04972,Financial Advisor,Mixtral-8x7B,Cloud,Data Analysis,4,6,0.6021,0.7205,0.6391,62.41,1030.89,363.9,21.7,0.0244,True,0.7268,True,False,0.8723,0.9204,2025-05-15 04:16:16,0.8375,0.64872,25.540157480314956,110.876
AG_01258,Financial Advisor,InstructGPT,Server,Planning & Scheduling,3,5,0.7161,0.7696,0.7707,33.26,2373.57,161.7,37.0,0.0127,False,0.8597,False,True,0.9303,0.8316,2025-05-15 04:16:16,0.7875,0.74853,54.637226277372264,130.179
AG_02753,HR Recruiter,Gemini-Pro,Desktop,Decision Making,9,8,0.3,0.4,0.466,41.42,571.9,556.2,102.1,0.0194,True,0.3776,False,True,0.8062,0.8791,2025-05-15 04:16:16,0.8291,0.3798,18.61764705882353,106.432
AG_00761,Document Processor,CodeT5+,Hybrid,Code Generation,4,6,0.6855,0.7651,0.7152,39.69,546.06,339.8,60.4,0.0166,True,0.7799,False,False,0.9733,0.7159,2025-05-16 04:16:15,0.7773,0.71829,40.81193181818181,114.593
AG_00631,Data Analyst,Falcon-180B,Cloud,Decision Making,9,7,0.3,0.4479,0.4453,53.02,197.74,533.6,110.2,0.023,True,0.4368,False,False,0.9069,0.6692,2025-05-16 04:16:15,0.944,0.38795999999999997,16.165,100.576
AG_01061,Content Creator,Claude-3.5,Desktop,Creative Writing,4,4,0.6846,0.7787,0.7297,43.49,1035.25,282.3,71.6,0.0173,True,0.695,True,False,0.9408,0.8722,2025-05-16 04:16:15,0.8064,0.7263599999999999,39.69180327868852,88.65
AG_00717,Code Assistant,Claude-3.5,Mobile,Research & Summarization,8,10,0.3,0.4071,0.4403,49.54,321.56,492.3,83.5,0.0214,True,0.3342,True,True,0.8373,0.7254,2025-05-16 04:16:15,0.9404,0.37422,16.70625,123.394
AG_00567,Task Planner,GPT-4o,Mobile,Research & Summarization,5,5,0.6736,0.7073,0.657,25.09,302.65,349.4,67.6,0.0119,True,0.7794,False,True,0.8881,0.738,2025-05-16 04:16:15,0.7503,0.67873,52.614728682170536,104.55799999999999
AG_00291,Sales Assistant,PaLM-2,Cloud,Communication,5,4,0.5112,0.5812,0.5679,16.02,404.52,334.9,57.4,0.0087,True,0.5177,False,True,0.9187,0.7394,2025-05-16 04:16:15,0.8521,0.54921,56.61958762886597,76.239
AG_00612,Sales Assistant,Gemini-Pro,Mobile,Code Generation,5,5,0.5369,0.5941,0.6701,65.15,1034.37,404.6,66.6,0.0258,True,0.598,False,True,0.9623,0.732,2025-05-16 04:16:15,0.9027,0.59402,22.164925373134327,91.86
AG_00015,Translation Agent,LLaMA-3,Edge,Text Processing,3,3,0.6718,0.785,0.6923,25.89,4569.59,251.9,49.0,0.0111,True,0.7001,False,True,0.7781,0.8451,2025-05-16 04:16:15,0.9447,0.71191,58.83553719008265,79.007
AG_02425,Task Planner,GPT-4o,Edge,Code Generation,8,7,0.358,0.5556,0.5336,38.93,450.86,473.9,82.3,0.0177,True,0.4004,False,True,0.9767,0.9327,2025-05-16 04:16:16,0.9191,0.46995999999999993,25.13155080213903,98.02799999999999
AG_03139,Customer Service,InstructGPT,Hybrid,Decision Making,9,7,0.3,0.4,0.4329,24.2,886.72,609.4,100.9,0.0142,True,0.4093,False,False,0.9065,0.9471,2025-05-16 04:16:16,0.832,0.36987,24.333552631578943,98.651
AG_03167,Sales Assistant,Claude-3.5,Edge,Code Generation,9,7,0.3,0.4427,0.4638,48.95,540.87,498.4,90.0,0.0213,True,0.3868,False,True,0.945,0.6852,2025-05-16 04:16:16,0.8675,0.39194999999999997,17.576233183856502,97.076
AG_04236,Code Assistant,CodeT5+,Cloud,Creative Writing,3,3,0.7654,0.7477,0.706,29.01,1007.63,241.1,45.3,0.0121,False,0.8224,False,True,0.8508,0.8673,2025-05-16 04:16:16,0.8061,0.74227,56.6618320610687,107.568
AG_01748,QA Tester,Gemini-Pro,Desktop,Creative Writing,6,6,0.4061,0.5221,0.6228,48.57,185.58,391.3,51.2,0.0201,True,0.4067,False,False,0.9735,0.8551,2025-05-16 04:16:16,0.8256,0.5059100000000001,23.97677725118484,88.469
AG_03107,Financial Advisor,Gemini-Pro,Cloud,Data Analysis,7,6,0.3349,0.5367,0.4932,55.77,1274.99,433.2,69.0,0.0229,True,0.3617,False,True,0.7334,0.6027,2025-05-16 04:16:16,0.8203,0.44292999999999993,18.532635983263596,85.319
AG_04857,Research Assistant,Claude-3.5,Server,Learning & Adaptation,9,8,0.3,0.4159,0.4594,122.67,3760.03,549.5,108.5,0.0464,True,0.3281,False,False,0.8295,0.8741,2025-05-16 04:16:16,0.887,0.38259,8.071518987341772,102.967
AG_02954,Task Planner,Claude-3.5,Hybrid,Creative Writing,6,7,0.5117,0.6005,0.5904,42.69,3499.33,346.2,55.4,0.0177,True,0.6518,True,False,0.8088,0.9362,2025-05-16 04:16:16,0.9734,0.56195,30.05080213903743,115.626
AG_01891,Translation Agent,Mixtral-8x7B,Edge,Decision Making,9,9,0.3,0.4,0.4355,42.19,162.63,524.7,92.3,0.0193,True,0.3263,False,True,0.8818,0.8652,2025-05-16 04:16:16,0.8069,0.37065,18.25862068965517,112.841
AG_01571,Email Manager,InstructGPT,Cloud,Communication,3,4,0.7537,0.8126,0.7707,15.7,225.34,271.9,51.8,0.008,False,0.7624,False,False,0.8339,0.8233,2025-05-16 04:16:16,0.908,0.7764700000000001,86.27444444444444,113.368
AG_02215,QA Tester,Claude-3.5,Hybrid,Decision Making,7,5,0.4374,0.5401,0.6058,53.57,1122.4,466.1,60.4,0.0225,True,0.5052,False,True,0.9167,0.6296,2025-05-16 04:16:16,0.9316,0.51873,22.073617021276597,85.364
AG_01880,Marketing Assistant,InstructGPT,Mobile,Decision Making,7,7,0.4472,0.4689,0.5962,48.69,410.36,470.3,75.8,0.0209,True,0.5433,False,True,0.9078,0.7023,2025-05-16 04:16:16,0.8252,0.49841,22.758447488584476,108.031
AG_04176,Customer Service,Mixtral-8x7B,Cloud,Research & Summarization,6,5,0.4054,0.5792,0.5477,76.47,349.93,400.2,50.8,0.0295,True,0.5167,True,False,0.8854,0.9064,2025-05-16 04:16:16,0.8812,0.50023,16.400983606557375,86.16900000000001
AG_03891,Research Assistant,Gemini-Pro,Cloud,Problem Solving,10,10,0.3,0.4,0.3217,42.82,522.53,566.4,89.1,0.0199,True,0.3837,False,False,0.7084,0.617,2025-05-16 04:16:16,0.8811,0.33651,16.10095693779904,126.859
AG_04328,Social Media Manager,Mixtral-8x7B,Desktop,Data Analysis,6,5,0.43,0.5528,0.582,72.68,372.74,401.2,49.6,0.0282,True,0.5514,False,True,0.9638,0.7563,2025-05-16 04:16:16,0.8734,0.51244,17.54931506849315,88.598
AG_02933,Financial Advisor,Falcon-180B,Cloud,Learning & Adaptation,7,9,0.3057,0.4914,0.56,114.59,599.16,459.6,60.9,0.0428,True,0.3831,False,False,0.9649,0.7428,2025-05-16 04:16:16,0.9451,0.4377,9.993150684931507,116.81700000000001
AG_03892,Email Manager,Claude-3.5,Desktop,Code Generation,9,7,0.3068,0.4038,0.4612,78.42,231.6,550.1,86.0,0.0316,True,0.4193,False,True,0.9455,0.861,2025-05-16 04:16:16,0.9157,0.38222,11.724539877300613,99.351
AG_01592,Data Analyst,Transformer-XL,Server,Learning & Adaptation,8,6,0.3316,0.465,0.4683,39.85,1566.7,561.0,92.2,0.0189,True,0.4286,False,False,0.774,0.6546,2025-05-16 04:16:16,0.95,0.41263000000000005,20.735175879396987,90.002
AG_04371,Marketing Assistant,LLaMA-3,Edge,Text Processing,7,8,0.4394,0.512,0.5423,25.83,2042.17,445.0,79.0,0.0131,True,0.4668,False,True,0.8565,0.737,2025-05-16 04:16:16,0.8441,0.49205,34.89716312056737,112.676
AG_00045,Marketing Assistant,PaLM-2,Cloud,Problem Solving,6,4,0.4693,0.5238,0.569,44.84,660.0,396.9,68.4,0.0189,True,0.5415,False,False,0.8926,0.7791,2025-05-17 04:16:15,0.7861,0.51556,25.90753768844221,77.905
AG_00092,Research Assistant,Claude-3.5,Mobile,Creative Writing,8,7,0.3202,0.4161,0.497,35.24,1374.84,515.4,81.4,0.0169,True,0.4127,True,True,0.923,0.7685,2025-05-17 04:16:15,0.777,0.40201,22.458659217877095,98.889
AG_00277,Research Assistant,InstructGPT,Server,Text Processing,6,6,0.4612,0.5191,0.5776,15.76,378.26,403.6,64.0,0.0093,True,0.5529,False,False,0.89,0.7111,2025-05-17 04:16:15,0.9451,0.51349,49.853398058252424,98.703
AG_00114,Project Manager,GPT-4o,Desktop,Problem Solving,6,5,0.4606,0.5623,0.6579,57.03,719.77,427.5,52.3,0.0233,True,0.5206,False,True,0.9735,0.8881,2025-05-17 04:16:15,0.8702,0.5503,22.64609053497942,86.442
AG_00404,Content Creator,PaLM-2,Edge,Creative Writing,8,7,0.3,0.4153,0.4328,35.34,107.3,504.9,106.0,0.0168,True,0.4267,True,True,0.7223,0.8474,2025-05-17 04:16:15,0.9005,0.37443,21.035393258426964,99.869
AG_01053,Content Creator,Falcon-180B,Cloud,Research & Summarization,8,8,0.3575,0.4476,0.4832,42.28,157.7,398.7,79.5,0.0181,True,0.3596,False,False,0.7977,0.6462,2025-05-17 04:16:15,0.7791,0.42223999999999995,22.10680628272251,105.172
AG_00377,QA Tester,Transformer-XL,Cloud,Research & Summarization,9,7,0.3,0.4,0.3815,36.56,1053.09,589.4,93.3,0.0181,True,0.3182,False,False,0.7848,0.7864,2025-05-17 04:16:15,0.8798,0.35445,18.557591623036647,92.274
AG_00937,Marketing Assistant,Transformer-XL,Server,Text Processing,6,7,0.5247,0.532,0.5729,33.45,604.51,343.1,80.5,0.0146,True,0.6478,False,False,0.8263,0.8113,2025-05-17 04:16:15,0.956,0.54135,34.70192307692308,115.346
AG_02280,Task Planner,InstructGPT,Cloud,Decision Making,10,9,0.3,0.4,0.3989,43.51,1697.87,612.1,87.8,0.0206,True,0.3647,False,True,0.8363,0.6287,2025-05-17 04:16:16,0.7597,0.35967,16.65138888888889,115.529
AG_02163,Content Creator,GPT-4o,Server,Planning & Scheduling,5,4,0.5292,0.7312,0.748,22.93,269.16,381.6,84.4,0.0115,True,0.5932,False,False,0.9468,0.6526,2025-05-17 04:16:16,0.9537,0.65544,52.4352,81.524
